id;tipoPropiedad;precioUSD;fechaUltimaActualizacion;vendedor;terrenoTotal;terrenoEdificado;cantDormitorios;cantBanos;cantCochera;barrio;ciudad;coordX;coordY;activo
48612083;DEPARTAMENTO;53000;01-08-2022;INMOBILIARIA;44;44;1;1;;GENERAL PAZ;CORDOBA;-31.4135473;-64.16153500000001;False
48524185;CASA;55000;01-08-2022;INMOBILIARIA;355;120;3;2;;ACCESO SUR;COSQUIN;-31.190833772488396;-64.47658723081055;False
48612578;CASA;55000;01-08-2022;PARTICULAR;765;92;2;1;1;PROPIEDAD DE DOS DORM. A 150 M DEL RIO EN ESTANCIA VIEJA!;ESTANCIA VIEJA;-31.381322807595865;-64.52709888188173;False
48610045;CASA;140000;01-08-2022;INMOBILIARIA;522;179;2;1;1;CERRO DE LAS ROSAS;CORDOBA;-31.3738929;-64.2343045;False
48524974;DEPARTAMENTO;60000;01-08-2022;INMOBILIARIA;55;48;1;1;;GENERAL PAZ;CORDOBA;-31.4129648;-64.1680164;False
48017823;TERRENOS;155000;01-08-2022;INMOBILIARIA;1000;1000;;;;ESTANCIA EL TERRON;MENDIOLAZA;-31.26064999999999;-64.29879;False
48018199;TERRENOS;68900;01-08-2022;INMOBILIARIA;10000;;;;;VENTA LOTE DE TERRENO COMERCIAL - TLC0489;POTRERO DE GARAY;-31.790308;-64.602656;False
48018348;DEPARTAMENTO;180000;01-08-2022;INMOBILIARIA;300;;2;2;;2 DUPLEX EN VILLA SAN ROQUE - EN LA COMUNA DE SAN ROUE;SANTA MARIA DE PUNILLA;-31.418526827152355;-64.193046;False
48018917;DEPARTAMENTO;135000;01-08-2022;INMOBILIARIA;80;80;2;2;1;NUEVA CORDOBA;CORDOBA;-31.4320693;-64.1909924;False
48019153;CASA;595000;01-08-2022;INMOBILIARIA;1120;435;4;4;4;LA RUFINA;LA CALERA;-31.344775377527945;-64.316663;False
48019832;TERRENOS;20000;01-08-2022;INMOBILIARIA;420;;;;;LOTE EN VENTA VILLA SAN ROQUE - COMUNA SAN ROQUE;SANTA MARIA DE PUNILLA;-31.2792554;-64.4636136;False
48020221;DEPARTAMENTO;149000;01-08-2022;INMOBILIARIA;350;190;3;3;;CENTRO;CORDOBA;-31.4155389;-64.1856521;False
48022086;DEPARTAMENTO;50000;01-08-2022;INMOBILIARIA;300;42;1;1;;NUEVA CORDOBA;CORDOBA;-31.4207889;-64.1895785;False
48024688;CASA;595000;01-08-2022;INMOBILIARIA;1000;412;3;2;3;BARRANCAS DEL SUR;CORDOBA;-31.463736;-64.1859564;False
48025173;PH;148000;01-08-2022;INMOBILIARIA;180;150;3;3;2;LA CALANDRIA;CORDOBA;-31.4953062;-64.1885287;False
48025189;PH;165000;01-08-2022;INMOBILIARIA;128;128;3;2;2;GREENVILLE II;CORDOBA;-31.4842894;-64.1693991;False
48025794;TERRENOS;30000;01-08-2022;INMOBILIARIA;225;;;;;SARMIENTO;CORDOBA;-31.4295122;-64.1520149;False
48026425;CASA;85000;01-08-2022;INMOBILIARIA;619;187;4;3;2;VENTA CASA + 2 DEPTOS FRENTE AL RIO LAS MOJARRAS EN BIALET MASSE REF 813;BIALET MASSE;-31.2984489;-64.4666988;False
48026736;DEPARTAMENTO;55000;01-08-2022;INMOBILIARIA;42;42;1;1;;CENTRO;CORDOBA;-31.28915659999999;-64.30414139999999;False
52042487;CASA;220000;22-07-2023;INMOBILIARIA;532;227;3;3;2;LAS CANITAS;MALAGUENO;-31.46135792583083;-64.4240194;True
50311725;CASA;98000;16-09-2022;INMOBILIARIA;120;163;3;2;;ALTA CORDOBA;CORDOBA;-31.3819523;-64.1840496;False
52014540;DEPARTAMENTO;37500;16-07-2023;INMOBILIARIA;53;46;1;1;;GENERAL PUEYRREDON;CORDOBA;-31.4025666;-64.1686333;True
51658919;DEPARTAMENTO;238450;13-05-2023;INMOBILIARIA;153;112;3;3;;GENERAL PAZ;CORDOBA;-31.4112294;-64.1723362;False
51587163;DEPARTAMENTO;79000;06-05-2023;INMOBILIARIA;60;55;2;1;;NUEVA CORDOBA;CORDOBA;-31.4263657;-64.182045;False
50621900;DEPARTAMENTO;250000;02-11-2022;INMOBILIARIA;148;101;2;2;2;VALLE ESCONDIDO;CORDOBA;-31.3660494;-64.28039740000001;False
49359038;CASA;160000;31-07-2022;INMOBILIARIA;450;150;3;2;;CASA DE 3 DORM. EN VENTA EN BARRIO COUNTRY (AL FRENTE DEL JOCKEY CLUB CORDOBA);CORDOBA;-31.4584851;-64.1675367;False
51954310;DEPARTAMENTO;250000;05-07-2023;INMOBILIARIA;146;92;3;3;;NUEVA CORDOBA;CORDOBA;-31.4070981;-64.1831595;True
51851154;DEPARTAMENTO;59000;18-06-2023;INMOBILIARIA;45;45;1;1;;NUEVA CORDOBA;CORDOBA;-31.4313082;-64.1924567;True
52076272;CASA;118000;31-07-2023;INMOBILIARIA;280;240;4;2;3;LOMAS DE SAN MARTIN;CORDOBA;-31.3788616;-64.206726;True
49947579;DEPARTAMENTO;68000;31-07-2022;INMOBILIARIA;70;70;2;1;;GENERAL PAZ;CORDOBA;-31.4146159;-64.1692364;False
48034480;CASA;345000;31-07-2022;PARTICULAR;380;340;3;3;4;TEJAS II;CORDOBA;-31.46473885;-64.19155121;False
47450058;CASA;145000;31-07-2022;INMOBILIARIA;180;120;2;2;1;GREENVILLE II;CORDOBA;-31.4529820509;-64.1495913894;False
48872908;CASA;158000;31-07-2022;INMOBILIARIA;370;128;2;2;;JOSE MUNOZ;VILLA CARLOS PAZ;-31.4207828;-64.4992141;False
45295379;DEPARTAMENTO;115000;31-07-2022;INMOBILIARIA;179;140;3;3;;JARDIN;CORDOBA;-31.44404159999999;-64.179979;False
49928740;DEPARTAMENTO;145000;31-07-2022;INMOBILIARIA;140;125;3;3;;NUEVA CORDOBA;CORDOBA;-31.4248513;-64.1879609;False
51100152;CASA;129000;10-02-2023;INMOBILIARIA;120;160;3;2;1;CASA EN BARRIO LOMAS DEL SUQUIA - COMPLEJO CON SEGURIDAD;CORDOBA;-31.3975722;-64.2524965;False
51442616;DEPARTAMENTO;105000;10-04-2023;PARTICULAR;145;110;3;3;;NUEVA CORDOBA;CORDOBA;-31.4222867;-64.1813074;False
48026753;DEPARTAMENTO;33000;01-08-2022;INMOBILIARIA;39;39;1;1;;ALBERDI;CORDOBA;-31.4095947;-64.200024;False
48026933;CASA;48000;01-08-2022;PARTICULAR;189;168;2;1;;REF: 212 * CASA CENTRO BIALET MASSE A 20 M DEL RIO Y A 40 M DE R38. APTA BANCOR;BIALET MASSE;-31.33781508337857;-64.49219051447756;False
48028447;TERRENOS;35000;01-08-2022;INMOBILIARIA;375;;;;;MANANTIALES;CORDOBA;-31.3340883;-64.266138;False
48028455;DEPARTAMENTO;85000;01-08-2022;INMOBILIARIA;67;67;2;2;;GENERAL PAZ;CORDOBA;-31.4116937;-64.172191;False
48028471;DEPARTAMENTO;75000;01-08-2022;INMOBILIARIA;53;40;1;1;;GENERAL PAZ;CORDOBA;-31.4125003465;-64.1694045004;False
48028486;DEPARTAMENTO;32000;01-08-2022;INMOBILIARIA;40;40;1;1;;ALTA CORDOBA;CORDOBA;-31.3865271;-64.1887466;False
48028488;CASA;78000;01-08-2022;INMOBILIARIA;204;204;4;2;1;VENTA CASA 4 DORM. - LOS PINOS;CORDOBA;-31.3938063;-64.1414835;False
48446016;DEPARTAMENTO;39000;01-08-2022;INMOBILIARIA;;43;1;1;;ALBERDI;CORDOBA;-31.409815;-64.2064108;False
48490949;TERRENOS;30000;01-08-2022;INMOBILIARIA;250;;;;;DOCTA;CORDOBA;-31.456339186229254;-64.309877;False
48491005;DEPARTAMENTO;250000;01-08-2022;INMOBILIARIA;107;107;2;2;1;NUEVA CORDOBA;CORDOBA;-31.425587;-64.1819064;False
48491915;CASA;100000;01-08-2022;INMOBILIARIA;557;90;2;2;1;HERMOSA CASA EN VENTA CON PILETA EN BIALET MASSE A 100 M DE RN 38 (REF34);BIALET MASSE;-31.3297249;-64.47737479999999;False
48492353;TERRENOS;39000;01-08-2022;INMOBILIARIA;760;;;;;(COD 607) TERRENO EN VENTA CERCA DEL RIO. SAN ANTONIO DE ARREDONDO - CORDOBA;SAN ANTONIO DE ARREDONDO;-31.4670541;-64.5310138;False
48492640;DEPARTAMENTO;62000;01-08-2022;INMOBILIARIA;47;47;1;1;;GENERAL PAZ;CORDOBA;-31.4131062;-64.1660646999999;False
48530371;TERRENOS;57000;01-08-2022;PARTICULAR;688;;;;;VILLA ALLENDE GOLF;VILLA ALLENDE;-31.2844622;-64.2942902;False
48530485;DEPARTAMENTO;38000;01-08-2022;INMOBILIARIA;42;32;1;1;;ALTO ALBERDI;CORDOBA;-31.4093153;-64.2025821;False
48530529;DEPARTAMENTO;42000;01-08-2022;INMOBILIARIA;45;40;1;1;;ALTA CORDOBA;CORDOBA;-31.3916629;-64.18119039999999;False
48469192;TERRENOS;85000;01-08-2022;INMOBILIARIA;360;;;;;COSTAS DE MANANTIALES;CORDOBA;-31.4541108;-64.2375682;False
48448796;TERRENOS;60000;01-08-2022;INMOBILIARIA;1074;;;;;EMPALME;CORDOBA;-31.4289884;-64.12756670000002;False
48496616;TERRENOS;24000;01-08-2022;INMOBILIARIA;600;;;;;VENDO LOTE EN POTRERO DE GARAY A DOS CUADRAS DEL LAGO;LOS MOLINOS;-31.42008329999999;-64.1887761;False
48584959;CASA;250000;01-08-2022;INMOBILIARIA;664;160;3;3;2;LAS MALVINAS;VILLA CARLOS PAZ;-31.4317215;-64.5080947;False
48552829;CASA;89000;01-08-2022;INMOBILIARIA;1000;100;4;2;5;REF:1470 * COMPLEJO DE CABANAS CON VISTA A LAS SIERRAS A 400 M DE LA R - 38;BIALET MASSE;-31.3256527;-64.4695895;False
48514942;DEPARTAMENTO;36000;01-08-2022;INMOBILIARIA;35;29;1;1;;CENTRO;CORDOBA;-31.40987778;-64.18595123;False
48067808;DEPARTAMENTO;120000;01-08-2022;INMOBILIARIA;1000;84;2;1;1;VENTA DEPARTAMENTO EN PUNTO CLARO - INV0009;VILLA CIUDAD PARQUE LOS REARTES;-31.886799590212956;-64.55125095600586;False
48067810;DEPARTAMENTO;55000;01-08-2022;INMOBILIARIA;45;45;1;1;;CENTRO;CORDOBA;-31.4198271;-64.1930547;False
48067832;DEPARTAMENTO;49000;01-08-2022;INMOBILIARIA;50;50;1;1;1;TEODORO FELDS;CORDOBA;-31.3980627;-64.2455545;False
48068134;CASA;190000;01-08-2022;INMOBILIARIA;200;200;3;2;1;ARGUELLO;CORDOBA;-31.3477115;-64.2573879;False
48068182;CASA;150000;01-08-2022;INMOBILIARIA;384;147;3;2;;HERMOSA CASA EN ALTOS DE VILLA CABRERA;CORDOBA;-31.3806198;-64.2178193;False
48069241;DEPARTAMENTO;49000;01-08-2022;INMOBILIARIA;72;72;2;1;;CENTRO;CORDOBA;-31.4075869;-64.1833201;False
48070617;TERRENOS;82500;01-08-2022;INMOBILIARIA;3300;;;;;VENTA LOTE EN VILLA CIUDAD PARQUE;VILLA CIUDAD PARQUE LOS REARTES;-31.901119057212846;-64.56387879604797;False
48070779;CASA;120000;01-08-2022;INMOBILIARIA;700;90;2;1;1;VILLA CASTELAR;VILLA GENERAL BELGRANO;-32.009985492449516;-64.55846606242676;False
48070975;CASA;159000;01-08-2022;INMOBILIARIA;180;170;3;;1;LA CALANDRIA;CORDOBA;-31.4953062;-64.1885287;False
48071076;CASA;155000;01-08-2022;INMOBILIARIA;716;100;2;1;1;VILLA CASTELAR;VILLA GENERAL BELGRANO;-32.01495263543652;-64.55747900950928;False
48071740;CASA;110000;01-08-2022;INMOBILIARIA;500;75;2;2;;EL VERGEL;LOS REARTES;-31.91157047495242;-64.57196512219848;False
48072283;CASA;1300000;01-08-2022;INMOBILIARIA;50000;250;2;2;2;VENTA DE VIVIENDA EN UN PREDIO DE 5 HECTAREAS EN VILLA GRAL BELGRANO - VIV0134;VILLA GENERAL BELGRANO;-31.977692915017457;-64.56038882209015;False
48074563;CASA;150000;01-08-2022;INMOBILIARIA;180;150;3;3;1;LA CALANDRIA;CORDOBA;-31.495282;-64.18866419999999;False
48075087;CASA;95000;01-08-2022;INMOBILIARIA;500;119;2;1;1;CASA DE 2 DORM. EN BARRIO EL VERGEL, LOS REARTES;LOS REARTES;-31.9114218;-64.5814236;False
48075525;DEPARTAMENTO;59000;01-08-2022;INMOBILIARIA;43;40;1;1;;VENTA DEPARTAMENTO EN NUEVA CORDOBA;VILLA CARLOS PAZ;-31.4039544;-64.4866698;False
48079025;CASA;300000;01-08-2022;INMOBILIARIA;2146;372;3;3;2;CAUSANA;MALAGUENO;-31.4632866;-64.4069441;False
48079841;DEPARTAMENTO;49000;01-08-2022;INMOBILIARIA;;41;1;1;;COFICO;CORDOBA;-31.4009038;-64.1803327;False
48080095;CASA;60000;01-08-2022;INMOBILIARIA;300;90;2;1;1;VENTA CASA EN EL CENTRO DE BIALET MASSE A 250 M DEL CRUCE RN 38 Y RP E55 REF 984;BIALET MASSE;-31.3154559;-64.4677369;False
48080611;CASA;170000;01-08-2022;INMOBILIARIA;252;170;3;3;2;MANANTIALES;CORDOBA;-31.473645872506985;-64.2630786910156;False
48080829;TERRENOS;12000;01-08-2022;INMOBILIARIA;700;700;;;;VENDO LOTE DE 700 M2 SOLAR DE LOS MOLINOS! + 54 9 3546 40 - 1001;VILLA CIUDAD PARQUE LOS REARTES;-31.908731;-64.5438958;False
48081434;CASA;52000;01-08-2022;INMOBILIARIA;914;94;2;2;;VENTA CASA + DEPTO EN SAN ROQUE A 300 M RP E - 55 REF 1504;SAN ROQUE;-31.3470478;-64.4601807;False
48445030;CASA;285000;01-08-2022;INMOBILIARIA;375;295;3;4;2;JARDIN CLARET;CORDOBA;-31.3476326;-64.2341668;False
48489251;CASA;1;01-08-2022;INMOBILIARIA;302;125;2;1;1;BAJO PALERMO;CORDOBA;-31.3869655;-64.2240283;False
48490792;TERRENOS;16000;01-08-2022;INMOBILIARIA;630;;;;;VILLA PARQUE SAN ROQUE;TANTI;-31.31593886579639;-64.46214977351076;False
48541893;CASA;85000;01-08-2022;INMOBILIARIA;325;137;2;2;;LOS BOULEVARES;CORDOBA;-31.3423786;-64.2244492;False
48491315;CASA;73000;01-08-2022;INMOBILIARIA;170;60;;1;;VILLA GIARDINO - CASA LINDA;VILLA GIARDINO;-31.0479848;-64.4885966;False
48491675;DEPARTAMENTO;139000;01-08-2022;INMOBILIARIA;102;102;3;2;;MIRADOR;CORDOBA;-31.39306699999999;-64.264819;False
48491682;CASA;160000;01-08-2022;INMOBILIARIA;693;345;5;;;BAJO PALERMO;CORDOBA;-31.3869655;-64.2240283;False
48447929;DEPARTAMENTO;70000;01-08-2022;INMOBILIARIA;55;45;1;1;1;GENERAL PAZ;CORDOBA;-31.4166885;-64.1680116;False
48447948;DEPARTAMENTO;25000;01-08-2022;INMOBILIARIA;500;24;;1;;ALBERDI;CORDOBA;-31.4062219;-64.2068878;False
48448248;CASA;185000;01-08-2022;PARTICULAR;1561;157;4;3;1;VCA231 INCREIBLE CASA EN LOS AROMOS - ALTA GRACIA;ANISACATE;-31.736459;-64.4420675;False
48529812;DEPARTAMENTO;245000;01-08-2022;INMOBILIARIA;556;200;3;3;;- BARRIO CERRADO LA CUESTA - 3 DORM. EL PPAL EN SUITE CON VESTIDOR Y PILETA;LA CALERA;-31.3558521;-64.3279955;False
48529913;CASA;75000;01-08-2022;PARTICULAR;450;83;2;1;;VILLA GIARDINO;VILLA GIARDINO;-31.0529852;-64.4991278;False
48530496;CASA;115000;01-08-2022;PARTICULAR;516;208;3;2;1;SAN LORENZO;CORDOBA;-31.4566079;-64.10804999999999;False
48470008;TERRENOS;130000;01-08-2022;INMOBILIARIA;368;;;;;GREENVILLE II;CORDOBA;-31.4842894;-64.1693991;False
48496618;CASA;117000;01-08-2022;INMOBILIARIA;125;125;3;2;2;LOMAS DE SAN MARTIN;CORDOBA;-31.42008329999999;-64.1887761;False
48572607;DEPARTAMENTO;42000;01-08-2022;INMOBILIARIA;41;41;1;1;;ALBERDI;CORDOBA;-31.4160090013;-64.1943791069;False
48585032;CASA;90000;01-08-2022;INMOBILIARIA;455;95;2;1;1;MIGUEL MUNOZ;VILLA CARLOS PAZ;-31.4373829;-64.5109148;False
48575510;DEPARTAMENTO;89000;01-08-2022;INMOBILIARIA;70;70;2;1;;NUEVA CORDOBA;CORDOBA;-31.4314732;-64.1925333;False
44064305;TERRENOS;398300;01-08-2022;INMOBILIARIA;248930;;;;;TERRENO VENTA LA GRANJA CORDOBA;LA GRANJA;-31.01983229999999;-64.260793;False
43351115;CASA;225000;01-08-2022;PARTICULAR;400;210;3;2;4;PRADOS DE LA VILLA HOUSING;VILLA ALLENDE;-31.309618;-64.29025269;False
44068586;CASA;350000;01-08-2022;INMOBILIARIA;1300;350;4;4;3;CASA EN BARRIO COSTA AZUL;VILLA CARLOS PAZ;-31.3932074;-64.463939;False
44367151;CASA;155000;01-08-2022;INMOBILIARIA;220;140;3;3;;CERRO DE LAS ROSAS;CORDOBA;-31.3701052;-64.2257435;False
43362799;DEPARTAMENTO;75000;01-08-2022;INMOBILIARIA;60;60;1;1;;CORDOBA;ALTA GRACIA;-31.420626;-64.1859379;False
43362804;DEPARTAMENTO;79000;01-08-2022;INMOBILIARIA;60;46;1;1;;CENTRO;CORDOBA;-31.4133457;-64.1913816;False
43362807;DEPARTAMENTO;45000;01-08-2022;INMOBILIARIA;43;43;1;1;;OBSERVATORIO;CORDOBA;-31.4189266;-64.1975888;False
44030662;CASA;550000;01-08-2022;INMOBILIARIA;1967;500;3;3;;LA DESEADA COUNTRY;LA CALERA;-31.26391300948236;-64.317311;False
44086304;CASA;200000;01-08-2022;INMOBILIARIA;600;200;2;3;2;IMPECABLE CHALET CON TERMINACIONES DE 1o CALIDAD MUY AMPLIO Y COMODO;VILLA CARLOS PAZ;-31.42846359999999;-64.50241489999999;False
44387704;DEPARTAMENTO;43000;01-08-2022;INMOBILIARIA;45;45;1;1;;ALTA CORDOBA;CORDOBA;-31.3885328;-64.1767466;False
43390215;DEPARTAMENTO;130000;01-08-2022;INMOBILIARIA;65;56;1;1;1;DEPARTAMENTO CENTRO LUJO CON COCHERA, PISCINA Y QUINCHO;VILLA CARLOS PAZ;-31.40281989999999;-64.47740550000003;False
43390241;DEPARTAMENTO;170000;01-08-2022;INMOBILIARIA;100;90;2;2;1;EXCELENTE DEPARTAMENTO AL FRENTE CON BALCON Y FINISIMAS TERMINACIONES;VILLA CARLOS PAZ;-31.41291189999999;-64.4910498;False
44393195;DEPARTAMENTO;60000;01-08-2022;INMOBILIARIA;60;60;2;1;;CENTRO;CORDOBA;-31.4193754;-64.19029549999999;False
43397755;DEPARTAMENTO;65000;01-08-2022;INMOBILIARIA;40;40;1;1;;AMPLIO DEPARTAMENTO NUEVO MUY LUMINOSO EXCELENTE PRECIO.;VILLA CARLOS PAZ;-31.4165315;-64.50019739999999;False
44397084;CASA;195000;01-08-2022;INMOBILIARIA;1030;300;3;;;CERRO DE LAS ROSAS;CORDOBA;-31.6186739;-64.3901788;False
44097239;CASA;140000;01-08-2022;INMOBILIARIA;350;300;2;1;2;RESIDENCIAL AMERICA;CORDOBA;-31.3749253;-64.1565842;False
44109701;DEPARTAMENTO;37500;01-08-2022;INMOBILIARIA;20;20;;1;;GENERAL PAZ;CORDOBA;-31.4120906;-64.1687385999999;False
44055918;CASA;130000;01-08-2022;INMOBILIARIA;745;112;4;2;;SAN ALFONSO;VILLA ALLENDE;-31.2986559;-64.2917568;False
44110925;CASA;40000;01-08-2022;INMOBILIARIA;620;79;2;1;1;BALCON DEL LAGO I;BIALET MASSE;-31.3142723;-64.4645695;False
44548496;CASA;80000;01-08-2022;INMOBILIARIA;1500;126;3;3;3;VENTA DE TRES CABANAS EN BIALET MASSE CON VISTA A LAS SIERRAS. REF 1107;BIALET MASSE;-31.298358433746408;-64.48147007277834;False
44256719;CASA;105000;01-08-2022;INMOBILIARIA;600;84;3;2;2;VILLA ALLENDE;VILLA ALLENDE;21.521757;-77.781167;False
43557538;DEPARTAMENTO;111000;01-08-2022;INMOBILIARIA;320;130;3;3;2;MENDIOLAZA CENTRO;MENDIOLAZA;-31.2752644;-64.2872378999999;False
43561750;CASA;700000;01-08-2022;INMOBILIARIA;425;375;7;4;;ALBERDI;CORDOBA;-31.417649;-64.18943339999998;False
43563666;DEPARTAMENTO;210000;01-08-2022;INMOBILIARIA;85;70;2;2;;NUEVA CORDOBA;CORDOBA;-31.4270098;-64.1902652;False
43568799;CASA;130000;01-08-2022;INMOBILIARIA;315;115;3;1;;VILLA ALLENDE GOLF;VILLA ALLENDE;-31.2752553;-64.2872483;False
43570492;CASA;130000;01-08-2022;INMOBILIARIA;774;160;3;2;1;CASA EN SAN ANTONIO DE ARREDONDO;VILLA CARLOS PAZ;-31.463086292685357;-64.52334685330351;False
43740845;CASA;120000;01-08-2022;INMOBILIARIA;410;214;3;1;;VILLA ALLENDE;VILLA ALLENDE;-31.31198809999999;-64.279784;False
43740964;CASA;120000;01-08-2022;INMOBILIARIA;250;120;2;1;1;CASA EN - PH - BARRIO SANTA RITA;VILLA CARLOS PAZ;-31.4091539;-64.48247669999999;False
43589390;DEPARTAMENTO;35000;01-08-2022;INMOBILIARIA;2000;36;1;1;;SAN MARTIN;CORDOBA;-31.3924181;-64.1943467;False
43593588;CASA;550000;04-04-2023;INMOBILIARIA;1000;340;3;;;LA RUFINA PREVENTA EXCLUSIVA;CORDOBA;-31.349909;-64.31038999999998;False
44417460;TERRENOS;190000;01-08-2022;INMOBILIARIA;2740;;;;;VILLA ALLENDE GOLF;VILLA ALLENDE;-31.2844738;-64.2943189;False
43597765;TERRENOS;28000;01-08-2022;INMOBILIARIA;1058;;;;;FRACCION DE TERRENO 1058 M2, A 700 M DE RUTA 5 Y LOS FESNOS;VILLA CIUDAD DE AMERICA;-35.7206741;-61.65123590000002;False
43615026;CASA;239900;01-08-2022;INMOBILIARIA;1100;300;3;3;2;4 HOJAS;MENDIOLAZA;-31.2578454;-64.2998526;False
43615034;DEPARTAMENTO;480000;01-08-2022;INMOBILIARIA;;;2;2;;VILLA BELGRANO;CORDOBA;-31.3609459;-64.2460399;False
44152555;DEPARTAMENTO;72000;01-08-2022;INMOBILIARIA;60;60;2;1;;NUEVA CORDOBA;CORDOBA;-31.423707;-64.18148400000001;False
43988620;CASA;200000;01-08-2022;INMOBILIARIA;2100;300;3;3;;MENDIOLAZA CENTRO;MENDIOLAZA;-31.2638806;-64.30710529999999;False
44440269;CASA;135000;01-08-2022;INMOBILIARIA;285;195;3;3;;COLINAS DEL CERRO;CORDOBA;-31.3761734;-64.2468137999999;False
44440365;CASA;83500;01-08-2022;INMOBILIARIA;590;250;3;2;;TANDIL ESQUINA SEVERO DE OLMOS - 3 DORM. - 2 BANOS - OPORTUNIDAD P - RENTA;CORDOBA;-31.443026;-64.17423329999997;False
43302851;CASA;70000;01-08-2022;INMOBILIARIA;419;127;2;1;1;OPORTUNIDAD VENTA CASA CON PILETA EN SANTA MARIA DE PUNILLA A 100 M RN 38. RF 945;SANTA MARIA DE PUNILLA;-31.2792554;-64.4636136;False
43993590;CASA;138500;01-08-2022;INMOBILIARIA;540;241;3;2;2;VILLA ALLENDE CENTRO;VILLA ALLENDE;-31.289114352660892;-64.29737955093992;False
44162162;DEPARTAMENTO;125000;01-08-2022;INMOBILIARIA;80;80;3;2;;ALTO ALBERDI;CORDOBA;-31.3988174;-64.2454727;False
43774062;DEPARTAMENTO;35000;01-08-2022;INMOBILIARIA;;;1;1;;OBSERVATORIO;CORDOBA;-31.4188952;-64.1975747999999;False
43314879;CASA;70000;01-08-2022;PARTICULAR;350;150;2;2;1;VENTA CASA DE DOS PLANTAS EN BIALET MASSE A 100 M R E - 55;BIALET MASSE;-31.325379164295327;-64.4532233819092;False
44359420;CASA;215000;01-08-2022;INMOBILIARIA;360;;2;2;;URCA;CORDOBA;-31.3891331;-64.2315077;False
44359430;DEPARTAMENTO;130000;01-08-2022;INMOBILIARIA;;;4;3;;CENTRO;CORDOBA;-31.4087507;-64.1786473999999;False
44469545;DEPARTAMENTO;70000;01-08-2022;INMOBILIARIA;50;40;1;1;1;CENTRO DPTO EN PLANTA BAJA CON PATIO PROPIO GAS NATURAL Y CLOACAS;VILLA CARLOS PAZ;-31.4257663;-64.49845160000001;False
44502957;DEPARTAMENTO;120000;01-08-2022;INMOBILIARIA;100;90;2;2;;NUEVA CORDOBA;CORDOBA;-31.4301248;-64.18856189999997;False
44064806;CASA;650000;01-08-2022;INMOBILIARIA;1084;358;3;4;3;LA RUFINA;LA CALERA;-31.348351;-64.3131263;False
44481896;CASA;265000;01-08-2022;PARTICULAR;365;281;4;2;2;ROGELIO MARTINEZ;CORDOBA;-31.43891144;-64.17818451;False
43397738;CASA;115000;01-08-2022;PARTICULAR;150;100;2;2;1;DUPLEX SANTA RITA 2 DORM. GAS NATURAL COCHERA PISCINA;VILLA CARLOS PAZ;-31.4030201;-64.4765031;False
43397748;CASA;110000;01-08-2022;PARTICULAR;95;80;2;2;1;DUPLEX DE LUJO CENTRICO 2 DORM. C/COCHERA GAS NATURAL;VILLA CARLOS PAZ;-31.42898449999999;-64.49872530000005;False
43397775;DEPARTAMENTO;75000;01-08-2022;PARTICULAR;60;45;1;1;2;OPORTUNIDAD EXCEL. DPTO FRENTE C/BALCON, PATIO, COCHERA DOBLE - VISTA A MONTANAS;VILLA CARLOS PAZ;-31.419742250111955;-64.48854917934568;False
43398765;CASA;200000;01-08-2022;PARTICULAR;686;200;4;3;3;EXCELENTE CHALET CENTRICO CON DPTO Y PISCINA;VILLA CARLOS PAZ;-31.4289576;-64.49967400000003;False
43398823;CASA;160000;01-08-2022;INMOBILIARIA;600;300;3;3;4;OPORTUNIDAD EXELENTE CHALET 3 DORM. + DPTO, PISCINA, GAS NATURAL Y CLOACAS;VILLA CARLOS PAZ;-31.4321706;-64.5003136;False
44093780;PH;65000;01-08-2022;INMOBILIARIA;100;70;4;1;;CENTRO;CORDOBA;-31.4121882;-64.1841271;False
43401757;TERRENOS;80000;01-08-2022;INMOBILIARIA;1606;1;;;;VISTA PANORAMICA AL LAGO 5 LOTES DE TERRENO;VILLA CARLOS PAZ;-31.4069652;-64.47043129999997;False
44543485;CASA;100000;01-08-2022;INMOBILIARIA;1200;400;7;6;1;CASA MAS 4 DEPARTAMENTOS SOBRE RUTA 38 EN VENTA, SANTA MARIA DE PUNILLA;SANTA MARIA DE PUNILLA;-31.2948593;-64.4624828;False
44044561;CASA;50000;01-08-2022;INMOBILIARIA;170;90;2;1;2;VENTA CASA EN BIALET MASSE A 100 M RUTA - 38 Y LAGO SAN ROQUE REF. 1042;BIALET MASSE;-31.331207846805036;-64.46547571268923;False
44403998;DEPARTAMENTO;125000;01-08-2022;INMOBILIARIA;65;65;2;1;;GENERAL PAZ;CORDOBA;-31.4141513;-64.16186570000002;False
44101794;CASA;230000;01-08-2022;INMOBILIARIA;395;176;4;2;1;VILLA BELGRANO;CORDOBA;-31.3528003;-64.2611891;False
44409535;TERRENOS;50000;01-08-2022;INMOBILIARIA;3837;;;;;LOTE EN VENTA EN ZONA LA OLLA CALAMUCHITA (COD 2127);SANTA ROSA DE CALAMUCHITA;-32.0464753;-64.6168601;False
44112670;TERRENOS;180000;01-08-2022;INMOBILIARIA;160;;;;;CENTRO;CORDOBA;-31.40628815;-64.17999268;False
44468329;DEPARTAMENTO;110000;01-08-2022;PARTICULAR;116;116;3;2;;NUEVA CORDOBA;CORDOBA;-31.4315224;-64.19155429999999;False
